L 371.9749, -277.7115, 33.4465,  370.4740, -278.0607, 33.3539,  0, 0, 0
L 373.8615, -277.4490, 33.6574,  371.9749, -277.7115, 33.4465,  0, 0, 0
L 375.1007, -276.5535, 33.7398,  373.8615, -277.4490, 33.6574,  0, 0, 0
L 376.9980, -276.3894, 33.9770,  375.1007, -276.5535, 33.7398,  0, 0, 0
L 379.2927, -275.5908, 34.1880,  376.9980, -276.3894, 33.9770,  0, 0, 0
L 380.5454, -275.4630, 34.3507,  379.2927, -275.5908, 34.1880,  0, 0, 0
L 381.7846, -274.5674, 34.4334,  380.5454, -275.4630, 34.3507,  0, 0, 0
L 383.6976, -274.4241, 34.6723,  381.7846, -274.5674, 34.4334,  0, 0, 0
L 385.2062, -274.1208, 34.8357,  383.6976, -274.4241, 34.6723,  0, 0, 0
L 386.4612, -273.2137, 34.9183,  385.2062, -274.1208, 34.8357,  0, 0, 0
L 388.3338, -272.9973, 35.1499,  386.4612, -273.2137, 34.9183,  0, 0, 0
L 390.9926, -272.3177, 35.4299,  388.3338, -272.9973, 35.1499,  0, 0, 0
L 393.4583, -271.8680, 35.6966,  390.9926, -272.3177, 35.4299,  0, 0, 0
L 395.6405, -270.9088, 35.8889,  393.4583, -271.8680, 35.6966,  0, 0, 0
L 396.8688, -270.6591, 36.0403,  395.6405, -270.9088, 35.8889,  0, 0, 0
L 399.3178, -270.1785, 36.3029,  396.8688, -270.6591, 36.0403,  0, 0, 0
L 402.3947, -269.0544, 36.6146,  399.3178, -270.1785, 36.3029,  0, 0, 0
L 403.8639, -268.6411, 36.7681,  402.3947, -269.0544, 36.6146,  0, 0, 0
L 405.3784, -268.3944, 36.9357,  403.8639, -268.6411, 36.7681,  0, 0, 0
L 406.5940, -267.4672, 37.1102,  405.3784, -268.3944, 36.9357,  0, 0, 0
L 408.1652, -267.3767, 37.2166,  406.5940, -267.4672, 37.1102,  0, 0, 0
L 409.6750, -267.0908, 37.3604,  408.1652, -267.3767, 37.2166,  0, 0, 0
L 410.9002, -266.1764, 37.4599,  409.6750, -267.0908, 37.3604,  0, 0, 0
L 412.3242, -266.3953, 37.6395,  410.9002, -266.1764, 37.4599,  0, 0, 0
L 413.8031, -265.9983, 37.8094,  412.3242, -266.3953, 37.6395,  0, 0, 0
L 415.8217, -265.4124, 38.0507,  413.8031, -265.9983, 37.8094,  0, 0, 0
L 419.3399, -263.8240, 38.3951,  415.8217, -265.4124, 38.0507,  0, 0, 0
L 420.7912, -263.3846, 38.5829,  419.3399, -263.8240, 38.3951,  0, 0, 0
L 422.3187, -263.2317, 38.6472,  420.7912, -263.3846, 38.5829,  0, 0, 0
L 424.3000, -262.6806, 38.8295,  422.3187, -263.2317, 38.6472,  0, 0, 0
L 426.4796, -262.3403, 39.0648,  424.3000, -262.6806, 38.8295,  0, 0, 0
L 428.9766, -261.3235, 39.2526,  426.4796, -262.3403, 39.0648,  0, 0, 0
L 430.7443, -260.8740, 39.4319,  428.9766, -261.3235, 39.2526,  0, 0, 0
L 431.9158, -259.8939, 39.6056,  430.7443, -260.8740, 39.4319,  0, 0, 0
L 433.5811, -259.9109, 39.6911,  431.9158, -259.8939, 39.6056,  0, 0, 0
L 434.8586, -259.0360, 39.8682,  433.5811, -259.9109, 39.6911,  0, 0, 0
L 436.5251, -259.0285, 39.9429,  434.8586, -259.0360, 39.8682,  0, 0, 0
L 438.0797, -258.8495, 40.1059,  436.5251, -259.0285, 39.9429,  0, 0, 0
L 439.3625, -258.0183, 40.2782,  438.0797, -258.8495, 40.1059,  0, 0, 0
L 440.9170, -257.7961, 40.3508,  439.3625, -258.0183, 40.2782,  0, 0, 0
L 442.2518, -257.0115, 40.4412,  440.9170, -257.7961, 40.3508,  0, 0, 0
L 443.6664, -257.2927, 40.5606,  442.2518, -257.0115, 40.4412,  0, 0, 0
L 446.3896, -256.7550, 40.7424,  443.6664, -257.2927, 40.5606,  0, 0, 0
L 448.1344, -257.3675, 40.8453,  446.3896, -256.7550, 40.7424,  0, 0, 0
L 450.4530, -257.6613, 41.0142,  448.1344, -257.3675, 40.8453,  0, 0, 0
L 451.9851, -258.1046, 41.1554,  450.4530, -257.6613, 41.0142,  0, 0, 0
L 454.0050, -258.3897, 41.3044,  451.9851, -258.1046, 41.1554,  0, 0, 0
L 455.5130, -258.6316, 41.4091,  454.0050, -258.3897, 41.3044,  0, 0, 0
L 457.5446, -258.9081, 41.5613,  455.5130, -258.6316, 41.4091,  0, 0, 0
L 459.2477, -259.1893, 41.6860,  457.5446, -258.9081, 41.5613,  0, 0, 0
L 461.0151, -259.0727, 41.7743,  459.2477, -259.1893, 41.6860,  0, 0, 0
L 463.1196, -259.0893, 41.9792,  461.0151, -259.0727, 41.7743,  0, 0, 0
L 464.6437, -259.3228, 42.0989,  463.1196, -259.0893, 41.9792,  0, 0, 0
L 466.1385, -259.8236, 42.1433,  464.6437, -259.3228, 42.0989,  0, 0, 0
L 468.1902, -260.1519, 42.2927,  466.1385, -259.8236, 42.1433,  0, 0, 0
L 469.3704, -260.7802, 42.4240,  468.1902, -260.1519, 42.2927,  0, 0, 0
L 470.8163, -260.2833, 42.5450,  469.3704, -260.7802, 42.4240,  0, 0, 0
L 472.3002, -260.7717, 42.6639,  470.8163, -260.2833, 42.5450,  0, 0, 0
L 474.0215, -261.0453, 42.7881,  472.3002, -260.7717, 42.6639,  0, 0, 0
L 475.7910, -261.8781, 42.9215,  474.0215, -261.0453, 42.7881,  0, 0, 0
L 478.9747, -262.3141, 43.0219,  475.7910, -261.8781, 42.9215,  0, 0, 0
L 480.4489, -261.9112, 43.1019,  478.9747, -262.3141, 43.0219,  0, 0, 0
L 481.8079, -262.9708, 43.1992,  480.4489, -261.9112, 43.1019,  0, 0, 0
L 482.7074, -264.2982, 43.2069,  481.8079, -262.9708, 43.1992,  0, 0, 0
L 484.3859, -265.2559, 43.2045,  482.7074, -264.2982, 43.2069,  0, 0, 0
L 485.8636, -266.5688, 43.2284,  484.3859, -265.2559, 43.2045,  0, 0, 0
L 487.8945, -268.0275, 43.2492,  485.8636, -266.5688, 43.2284,  0, 0, 0
L 490.0488, -269.0586, 43.2757,  487.8945, -268.0275, 43.2492,  0, 0, 0
L 491.4192, -270.0225, 43.2888,  490.0488, -269.0586, 43.2757,  0, 0, 0
L 492.6573, -271.1644, 43.2859,  491.4192, -270.0225, 43.2888,  0, 0, 0
L 493.7711, -272.2337, 43.3066,  492.6573, -271.1644, 43.2859,  0, 0, 0
L 495.8839, -273.4685, 43.3176,  493.7711, -272.2337, 43.3066,  0, 0, 0
L 496.9969, -274.2653, 43.3285,  495.8839, -273.4685, 43.3176,  0, 0, 0
L 498.3362, -274.7442, 43.3592,  496.9969, -274.2653, 43.3285,  0, 0, 0
L 499.4915, -276.0974, 43.3537,  498.3362, -274.7442, 43.3592,  0, 0, 0
L 500.6141, -277.1271, 43.3750,  499.4915, -276.0974, 43.3537,  0, 0, 0
L 502.6714, -278.3232, 43.4181,  500.6141, -277.1271, 43.3750,  0, 0, 0
L 503.8158, -279.1021, 43.4970,  502.6714, -278.3232, 43.4181,  0, 0, 0
L 505.3248, -280.4980, 43.6280,  503.8158, -279.1021, 43.4970,  0, 0, 0
L 506.9570, -281.5015, 43.7302,  505.3248, -280.4980, 43.6280,  0, 0, 0
L 507.6253, -283.2327, 43.7263,  506.9570, -281.5015, 43.7302,  0, 0, 0
L 507.9578, -285.6146, 43.6553,  507.6253, -283.2327, 43.7263,  0, 0, 0
L 508.0823, -287.4083, 43.5995,  507.9578, -285.6146, 43.6553,  0, 0, 0
L 508.9549, -289.2834, 43.5235,  508.0823, -287.4083, 43.5995,  0, 0, 0
L 509.3464, -291.0884, 43.4627,  508.9549, -289.2834, 43.5235,  0, 0, 0
L 509.6499, -292.8128, 43.4033,  509.3464, -291.0884, 43.4627,  0, 0, 0
L 509.9187, -294.5670, 43.3416,  509.6499, -292.8128, 43.4033,  0, 0, 0
L 509.9572, -296.3798, 43.2938,  509.9187, -294.5670, 43.3416,  0, 0, 0
L 509.8443, -297.9656, 43.2261,  509.9572, -296.3798, 43.2938,  0, 0, 0
L 510.1362, -299.7359, 43.1657,  509.8443, -297.9656, 43.2261,  0, 0, 0
L 510.8247, -302.3142, 43.0824,  510.1362, -299.7359, 43.1657,  0, 0, 0
L 511.2669, -304.9986, 42.9916,  510.8247, -302.3142, 43.0824,  0, 0, 0
L 511.2084, -306.6039, 42.9318,  511.2669, -304.9986, 42.9916,  0, 0, 0
L 512.0872, -308.2015, 42.8763,  511.2084, -306.6039, 42.9318,  0, 0, 0
L 512.0815, -310.0998, 42.8118,  512.0872, -308.2015, 42.8763,  0, 0, 0
L 512.3377, -311.9095, 42.7558,  512.0815, -310.0998, 42.8118,  0, 0, 0
L 512.2034, -313.5295, 42.7024,  512.3377, -311.9095, 42.7558,  0, 0, 0
L 512.9127, -314.8839, 42.6641,  512.2034, -313.5295, 42.7024,  0, 0, 0
L 512.5538, -316.2399, 42.5939,  512.9127, -314.8839, 42.6641,  0, 0, 0
L 513.0441, -318.6341, 42.3682,  512.5538, -316.2399, 42.5939,  0, 0, 0
L 512.5955, -320.5639, 42.2392,  513.0441, -318.6341, 42.3682,  0, 0, 0
L 511.4229, -321.9516, 42.1111,  512.5955, -320.5639, 42.2392,  0, 0, 0
L 510.6282, -323.6769, 41.9858,  511.4229, -321.9516, 42.1111,  0, 0, 0
L 509.8084, -324.8876, 41.9073,  510.6282, -323.6769, 41.9858,  0, 0, 0
L 509.4312, -326.8182, 41.8209,  509.8084, -324.8876, 41.9073,  0, 0, 0
L 508.0121, -328.1628, 41.7071,  509.4312, -326.8182, 41.8209,  0, 0, 0
L 507.2164, -329.9827, 41.5726,  508.0121, -328.1628, 41.7071,  0, 0, 0
L 506.6807, -331.2052, 41.4664,  507.2164, -329.9827, 41.5726,  0, 0, 0
L 505.8432, -332.6454, 41.3841,  506.6807, -331.2052, 41.4664,  0, 0, 0
L 505.3308, -334.4571, 41.2937,  505.8432, -332.6454, 41.3841,  0, 0, 0
L 503.9916, -335.5836, 41.1778,  505.3308, -334.4571, 41.2937,  0, 0, 0
L 503.2450, -337.5598, 41.0375,  503.9916, -335.5836, 41.1778,  0, 0, 0
L 502.5818, -338.7996, 40.9502,  503.2450, -337.5598, 41.0375,  0, 0, 0
L 502.0473, -340.6435, 40.8479,  502.5818, -338.7996, 40.9502,  0, 0, 0
L 500.6823, -341.9968, 40.7279,  502.0473, -340.6435, 40.8479,  0, 0, 0
L 500.0197, -343.1795, 40.6435,  500.6823, -341.9968, 40.7279,  0, 0, 0
L 499.4738, -345.0039, 40.5386,  500.0197, -343.1795, 40.6435,  0, 0, 0
L 498.3116, -346.1945, 40.4524,  499.4738, -345.0039, 40.5386,  0, 0, 0
L 497.5072, -347.7039, 40.3308,  498.3116, -346.1945, 40.4524,  0, 0, 0
L 497.1056, -349.6336, 40.2301,  497.5072, -347.7039, 40.3308,  0, 0, 0
L 496.2682, -351.2146, 40.1202,  497.1056, -349.6336, 40.2301,  0, 0, 0
L 495.3763, -352.7745, 39.9609,  496.2682, -351.2146, 40.1202,  0, 0, 0
L 494.3795, -354.0289, 39.8990,  495.3763, -352.7745, 39.9609,  0, 0, 0
L 493.4214, -355.5771, 39.7634,  494.3795, -354.0289, 39.8990,  0, 0, 0
L 492.7272, -356.6250, 39.6985,  493.4214, -355.5771, 39.7634,  0, 0, 0
L 491.8684, -358.2327, 39.5873,  492.7272, -356.6250, 39.6985,  0, 0, 0
L 490.5011, -359.6906, 39.4979,  491.8684, -358.2327, 39.5873,  0, 0, 0
L 488.8678, -360.7318, 39.4322,  490.5011, -359.6906, 39.4979,  0, 0, 0
L 487.0731, -362.1743, 39.2136,  488.8678, -360.7318, 39.4322,  0, 0, 0
L 485.5965, -363.1320, 39.0816,  487.0731, -362.1743, 39.2136,  0, 0, 0
L 484.2490, -364.1513, 38.9090,  485.5965, -363.1320, 39.0816,  0, 0, 0
L 482.9121, -365.2113, 38.7734,  484.2490, -364.1513, 38.9090,  0, 0, 0
L 481.3399, -366.0453, 38.6122,  482.9121, -365.2113, 38.7734,  0, 0, 0
L 479.7575, -366.8933, 38.4391,  481.3399, -366.0453, 38.6122,  0, 0, 0
L 478.4816, -368.0917, 38.3247,  479.7575, -366.8933, 38.4391,  0, 0, 0
L 476.6853, -368.7026, 38.1496,  478.4816, -368.0917, 38.3247,  0, 0, 0
L 475.4095, -369.9013, 38.0117,  476.6853, -368.7026, 38.1496,  0, 0, 0
L 473.9716, -370.4778, 37.9073,  475.4095, -369.9013, 38.0117,  0, 0, 0
L 472.6883, -371.6708, 37.7361,  473.9716, -370.4778, 37.9073,  0, 0, 0
L 471.1662, -372.2405, 37.6140,  472.6883, -371.6708, 37.7361,  0, 0, 0
L 469.4825, -373.8487, 37.4005,  471.1662, -372.2405, 37.6140,  0, 0, 0
L 468.3170, -374.7907, 37.3162,  469.4825, -373.8487, 37.4005,  0, 0, 0
L 466.5796, -375.6048, 37.1407,  468.3170, -374.7907, 37.3162,  0, 0, 0
L 464.9316, -376.4326, 36.9451,  466.5796, -375.6048, 37.1407,  0, 0, 0
L 463.3957, -377.4314, 36.8012,  464.9316, -376.4326, 36.9451,  0, 0, 0
L 461.5678, -378.8719, 36.5761,  463.3957, -377.4314, 36.8012,  0, 0, 0
L 459.8876, -380.1340, 36.4325,  461.5678, -378.8719, 36.5761,  0, 0, 0
L 458.2997, -381.0594, 36.2365,  459.8876, -380.1340, 36.4325,  0, 0, 0
L 456.9763, -382.2730, 36.0968,  458.2997, -381.0594, 36.2365,  0, 0, 0
L 455.5989, -383.0037, 35.9838,  456.9763, -382.2730, 36.0968,  0, 0, 0
L 454.5816, -384.0495, 35.8811,  455.5989, -383.0037, 35.9838,  0, 0, 0
L 452.8632, -384.8854, 35.6855,  454.5816, -384.0495, 35.8811,  0, 0, 0
L 451.3387, -385.8938, 35.5406,  452.8632, -384.8854, 35.6855,  0, 0, 0
L 449.7455, -386.8114, 35.3445,  451.3387, -385.8938, 35.5406,  0, 0, 0
L 448.4219, -388.0247, 35.2027,  449.7455, -386.8114, 35.3445,  0, 0, 0
L 446.8328, -388.9466, 35.0206,  448.4219, -388.0247, 35.2027,  0, 0, 0
L 445.5092, -390.1599, 34.9328,  446.8328, -388.9466, 35.0206,  0, 0, 0
L 443.6682, -390.7900, 34.7585,  445.5092, -390.1599, 34.9328,  0, 0, 0
L 442.3213, -391.9536, 34.6063,  443.6682, -390.7900, 34.7585,  0, 0, 0
L 441.1936, -392.8956, 34.4503,  442.3213, -391.9536, 34.6063,  0, 0, 0
L 439.6034, -393.8053, 34.3129,  441.1936, -392.8956, 34.4503,  0, 0, 0
L 438.5459, -394.8256, 34.2123,  439.6034, -393.8053, 34.3129,  0, 0, 0
L 437.1095, -395.4853, 34.0603,  438.5459, -394.8256, 34.2123,  0, 0, 0
L 436.0002, -396.4271, 33.9041,  437.1095, -395.4853, 34.0603,  0, 0, 0
L 434.3866, -397.2829, 33.7245,  436.0002, -396.4271, 33.9041,  0, 0, 0
L 433.0840, -398.5135, 33.6127,  434.3866, -397.2829, 33.7245,  0, 0, 0
L 431.2802, -399.2245, 33.4207,  433.0840, -398.5135, 33.6127,  0, 0, 0
L 429.9797, -400.4176, 33.2849,  431.2802, -399.2245, 33.4207,  0, 0, 0
L 428.5338, -401.0418, 33.1741,  429.9797, -400.4176, 33.2849,  0, 0, 0
L 427.2521, -402.2348, 33.0037,  428.5338, -401.0418, 33.1741,  0, 0, 0
L 426.1167, -403.1664, 32.8927,  427.2521, -402.2348, 33.0037,  0, 0, 0
L 424.4773, -403.9990, 32.7303,  426.1167, -403.1664, 32.8927,  0, 0, 0
L 423.2160, -404.8197, 32.6071,  424.4773, -403.9990, 32.7303,  0, 0, 0
L 421.7725, -405.4744, 32.4545,  423.2160, -404.8197, 32.6071,  0, 0, 0
L 420.1006, -406.6020, 32.2908,  421.7725, -405.4744, 32.4545,  0, 0, 0
L 418.3313, -408.0160, 32.1226,  420.1006, -406.6020, 32.2908,  0, 0, 0
L 416.7197, -409.1076, 31.9682,  418.3313, -408.0160, 32.1226,  0, 0, 0
L 415.2514, -410.2790, 31.8311,  416.7197, -409.1076, 31.9682,  0, 0, 0
L 413.6011, -411.1765, 31.7097,  415.2514, -410.2790, 31.8311,  0, 0, 0
L 411.7381, -412.1951, 31.5423,  413.6011, -411.1765, 31.7097,  0, 0, 0
L 541.0845, -456.2745, 39.0903,  552.4791, -458.9643, 39.5072,  0, 0, 0
L 656.2301, -309.1882, 42.6382,  657.6434, -309.1928, 42.6381,  0, 0, 0
L 646.4883, -309.1912, 42.6387,  656.2301, -309.1882, 42.6382,  0, 0, 0
L 641.5500, -309.4327, 42.6388,  646.4883, -309.1912, 42.6387,  0, 0, 0
L 639.7408, -309.6129, 42.6388,  641.5500, -309.4327, 42.6388,  0, 0, 0
L 638.3816, -311.0012, 42.6387,  639.7408, -309.6129, 42.6388,  0, 0, 0
L 637.1956, -312.3723, 42.6388,  638.3816, -311.0012, 42.6387,  0, 0, 0
L 636.2520, -313.8373, 42.6386,  637.1956, -312.3723, 42.6388,  0, 0, 0
L 635.1643, -315.3783, 42.6395,  636.2520, -313.8373, 42.6386,  0, 0, 0
L 631.2278, -316.1016, 42.6385,  635.1643, -315.3783, 42.6395,  0, 0, 0
L 629.5316, -316.3503, 42.6385,  631.2278, -316.1016, 42.6385,  0, 0, 0
L 629.2877, -319.4886, 42.6383,  629.5316, -316.3503, 42.6385,  0, 0, 0
L 629.1409, -321.4768, 42.6382,  629.2877, -319.4886, 42.6383,  0, 0, 0
L 645.9529, -321.5934, 42.6378,  629.1409, -321.4768, 42.6382,  0, 0, 0
L 655.7034, -321.6165, 42.6373,  645.9529, -321.5934, 42.6378,  0, 0, 0
L 657.4168, -321.7008, 42.6372,  655.7034, -321.6165, 42.6373,  0, 0, 0
L 657.6565, -337.2209, 42.6361,  657.4168, -321.7008, 42.6372,  0, 0, 0
L 657.5320, -339.1686, 42.6360,  657.6565, -337.2209, 42.6361,  0, 0, 0
L 663.8486, -339.4629, 42.6357,  657.5320, -339.1686, 42.6360,  0, 0, 0
L 673.6202, -339.6768, 42.6352,  663.8486, -339.4629, 42.6357,  0, 0, 0
L 675.3409, -339.7615, 42.6351,  673.6202, -339.6768, 42.6352,  0, 0, 0
L 675.7584, -364.1943, 42.6336,  675.3409, -339.7615, 42.6351,  0, 0, 0
L 675.6683, -366.0243, 42.6335,  675.7584, -364.1943, 42.6336,  0, 0, 0
L 676.8080, -367.5681, 42.6333,  675.6683, -366.0243, 42.6335,  0, 0, 0
L 678.4392, -366.6384, 42.6333,  676.8080, -367.5681, 42.6333,  0, 0, 0
L 686.1434, -366.9214, 42.6328,  678.4392, -366.6384, 42.6333,  0, 0, 0
L 687.9417, -367.0566, 42.6327,  686.1434, -366.9214, 42.6328,  0, 0, 0
L 688.2939, -341.7215, 42.6341,  687.9417, -367.0566, 42.6327,  0, 0, 0
L 688.3898, -339.7821, 42.6342,  688.2939, -341.7215, 42.6341,  0, 0, 0
L 695.0400, -339.4606, 42.6336,  688.3898, -339.7821, 42.6342,  0, 0, 0
L 696.8842, -339.3828, 42.6335,  695.0400, -339.4606, 42.6336,  0, 0, 0
L 704.1476, -340.2814, 42.6328,  696.8842, -339.3828, 42.6335,  0, 0, 0
L 705.8865, -340.5370, 42.6327,  704.1476, -340.2814, 42.6328,  0, 0, 0
L 706.1724, -323.8351, 42.7405,  705.8865, -340.5370, 42.6327,  0, 0, 0
L 706.0305, -322.1103, 42.6340,  706.1724, -323.8351, 42.7405,  0, 0, 0
L 707.8658, -321.5864, 42.6338,  706.0305, -322.1103, 42.6340,  0, 0, 0
L 709.6749, -321.5846, 42.6337,  707.8658, -321.5864, 42.6338,  0, 0, 0
L 711.5065, -321.7389, 42.6335,  709.6749, -321.5846, 42.6337,  0, 0, 0
L 721.2880, -321.6672, 42.6330,  711.5065, -321.7389, 42.6335,  0, 0, 0
L 723.4245, -321.5918, 42.6330,  721.2880, -321.6672, 42.6330,  0, 0, 0
L 727.0758, -321.6450, 42.6328,  723.4245, -321.5918, 42.6330,  0, 0, 0
L 729.2296, -321.5913, 42.6328,  727.0758, -321.6450, 42.6328,  0, 0, 0
L 732.5912, -321.6566, 42.6326,  729.2296, -321.5913, 42.6328,  0, 0, 0
L 734.3088, -321.6261, 42.6326,  732.5912, -321.6566, 42.6326,  0, 0, 0
L 734.7249, -313.0921, 42.6335,  734.3088, -321.6261, 42.6326,  0, 0, 0
L 734.7418, -311.1647, 42.6337,  734.7249, -313.0921, 42.6335,  0, 0, 0
L 734.1707, -309.4128, 42.6338,  734.7418, -311.1647, 42.6337,  0, 0, 0
L 726.9049, -309.1350, 42.6339,  734.1707, -309.4128, 42.6338,  0, 0, 0
L 717.1085, -309.0663, 42.6360,  726.9049, -309.1350, 42.6339,  0, 0, 0
L 714.0571, -309.1521, 42.6343,  717.1085, -309.0663, 42.6360,  0, 0, 0
L 712.2117, -309.3290, 42.6344,  714.0571, -309.1521, 42.6343,  0, 0, 0
L 708.2562, -309.0376, 42.6347,  712.2117, -309.3290, 42.6344,  0, 0, 0
L 706.5280, -309.2144, 42.6349,  708.2562, -309.0376, 42.6347,  0, 0, 0
L 706.0696, -293.3383, 42.6357,  706.5280, -309.2144, 42.6349,  0, 0, 0
L 705.6834, -291.4392, 42.6358,  706.0696, -293.3383, 42.6357,  0, 0, 0
L 702.0058, -291.4825, 42.6361,  705.6834, -291.4392, 42.6358,  0, 0, 0
L 700.1707, -291.3701, 42.6362,  702.0058, -291.4825, 42.6361,  0, 0, 0
L 696.4926, -291.4199, 42.6365,  700.1707, -291.3701, 42.6362,  0, 0, 0
L 694.6565, -291.3073, 42.7088,  696.4926, -291.4199, 42.6365,  0, 0, 0
L 690.3987, -291.3400, 42.6960,  694.6565, -291.3073, 42.7088,  0, 0, 0
L 688.6710, -291.5053, 42.6371,  690.3987, -291.3400, 42.6960,  0, 0, 0
L 688.2846, -267.7157, 42.6381,  688.6710, -291.5053, 42.6371,  0, 0, 0
L 688.2309, -265.8936, 42.6381,  688.2846, -267.7157, 42.6381,  0, 0, 0
L 687.3766, -264.5603, 42.6381,  688.2309, -265.8936, 42.6381,  0, 0, 0
L 685.5266, -264.1852, 42.6382,  687.3766, -264.5603, 42.6381,  0, 0, 0
L 678.7980, -264.5545, 42.6386,  685.5266, -264.1852, 42.6382,  0, 0, 0
L 676.9731, -264.4859, 42.6387,  678.7980, -264.5545, 42.6386,  0, 0, 0
L 675.8799, -266.1362, 42.6389,  676.9731, -264.4859, 42.6387,  0, 0, 0
L 675.8661, -288.9864, 42.6380,  675.8799, -266.1362, 42.6389,  0, 0, 0
L 675.8676, -290.8748, 42.6379,  675.8661, -288.9864, 42.6380,  0, 0, 0
L 673.9885, -291.5362, 42.6380,  675.8676, -290.8748, 42.6379,  0, 0, 0
L 671.8654, -291.4375, 42.6384,  673.9885, -291.5362, 42.6380,  0, 0, 0
L 669.3789, -291.4913, 42.6384,  671.8654, -291.4375, 42.6384,  0, 0, 0
L 667.5496, -291.4017, 42.6985,  669.3789, -291.4913, 42.6384,  0, 0, 0
L 665.1056, -291.4918, 42.6386,  667.5496, -291.4017, 42.6985,  0, 0, 0
L 661.7651, -291.2981, 42.7456,  665.1056, -291.4918, 42.6386,  0, 0, 0
L 659.9604, -291.3963, 42.6389,  661.7651, -291.2981, 42.7456,  0, 0, 0
L 658.3809, -290.9117, 42.6390,  659.9604, -291.3963, 42.6389,  0, 0, 0
L 657.9921, -309.1932, 42.6380,  658.3809, -290.9117, 42.6390,  0, 0, 0
L 585.6169, -325.9146, 42.6392,  581.0154, -325.9152, 42.6395,  0, 0, 0
L 587.2828, -325.9466, 42.6393,  585.6169, -325.9146, 42.6392,  0, 0, 0
L 588.9151, -326.4685, 42.6393,  587.2828, -325.9466, 42.6393,  0, 0, 0
L 589.4044, -310.2603, 42.4451,  588.9151, -326.4685, 42.6393,  0, 0, 0
L 589.4592, -308.4901, 42.5618,  589.4044, -310.2603, 42.4451,  0, 0, 0
L 590.6733, -307.0809, 42.6405,  589.4592, -308.4901, 42.5618,  0, 0, 0
L 589.6765, -305.4215, 42.6407,  590.6733, -307.0809, 42.6405,  0, 0, 0
L 570.8250, -305.3047, 42.7288,  589.6765, -305.4215, 42.6407,  0, 0, 0
L 569.0219, -305.3253, 42.7732,  570.8250, -305.3047, 42.7288,  0, 0, 0
L 567.2842, -306.0193, 42.8067,  569.0219, -305.3253, 42.7732,  0, 0, 0
L 567.2062, -307.8271, 42.8046,  567.2842, -306.0193, 42.8067,  0, 0, 0
L 566.5418, -309.6689, 42.8241,  567.2062, -307.8271, 42.8046,  0, 0, 0
L 564.6975, -310.2717, 42.8610,  566.5418, -309.6689, 42.8241,  0, 0, 0
L 564.5913, -312.0078, 42.8596,  564.6975, -310.2717, 42.8610,  0, 0, 0
L 565.9708, -313.2578, 42.8160,  564.5913, -312.0078, 42.8596,  0, 0, 0
L 567.2494, -314.7441, 42.7881,  565.9708, -313.2578, 42.8160,  0, 0, 0
L 567.1420, -316.4986, 42.7871,  567.2494, -314.7441, 42.7881,  0, 0, 0
L 566.2642, -317.7104, 42.8189,  567.1420, -316.4986, 42.7871,  0, 0, 0
L 565.2203, -319.3836, 42.8275,  566.2642, -317.7104, 42.8189,  0, 0, 0
L 565.9237, -321.1316, 42.7994,  565.2203, -319.3836, 42.8275,  0, 0, 0
L 567.8244, -321.1551, 42.7555,  565.9237, -321.1316, 42.7994,  0, 0, 0
L 568.3116, -323.5367, 42.7413,  567.8244, -321.1551, 42.7555,  0, 0, 0
L 568.5822, -325.2663, 42.7322,  568.3116, -323.5367, 42.7413,  0, 0, 0
L 577.2756, -325.9276, 42.6394,  568.5822, -325.2663, 42.7322,  0, 0, 0
L 578.7509, -325.9893, 42.6395,  577.2756, -325.9276, 42.6394,  0, 0, 0
L 580.2222, -326.1924, 42.6395,  578.7509, -325.9893, 42.6395,  0, 0, 0
L 584.5180, -325.9126, 42.6393,  580.2222, -326.1924, 42.6395,  0, 0, 0
L 602.7949, -382.3078, 42.6356,  603.1846, -379.9416, 42.6357,  0, 0, 0
L 602.5662, -384.2673, 42.6355,  602.7949, -382.3078, 42.6356,  0, 0, 0
L 602.0480, -386.0916, 42.6354,  602.5662, -384.2673, 42.6355,  0, 0, 0
L 601.7918, -388.7932, 42.6353,  602.0480, -386.0916, 42.6354,  0, 0, 0
L 601.8584, -390.5440, 42.6352,  601.7918, -388.7932, 42.6353,  0, 0, 0
L 599.2837, -390.4055, 42.0605,  601.8584, -390.5440, 42.6352,  0, 0, 0
L 592.3121, -391.0168, 41.5538,  599.2837, -390.4055, 42.0605,  0, 0, 0
L 590.4124, -391.0834, 41.6968,  592.3121, -391.0168, 41.5538,  0, 0, 0
L 587.9291, -391.5312, 42.4317,  590.4124, -391.0834, 41.6968,  0, 0, 0
L 586.2028, -391.6526, 41.9559,  587.9291, -391.5312, 42.4317,  0, 0, 0
L 584.9153, -390.2464, 41.9619,  586.2028, -391.6526, 41.9559,  0, 0, 0
L 583.4980, -389.0686, 41.9266,  584.9153, -390.2464, 41.9619,  0, 0, 0
L 582.1428, -387.9006, 41.7929,  583.4980, -389.0686, 41.9266,  0, 0, 0
L 580.2143, -387.9029, 41.6853,  582.1428, -387.9006, 41.7929,  0, 0, 0
L 580.6553, -386.0729, 41.9159,  580.2143, -387.9029, 41.6853,  0, 0, 0
L 581.3048, -384.4924, 42.1727,  580.6553, -386.0729, 41.9159,  0, 0, 0
L 581.7875, -377.6365, 42.6360,  581.3048, -384.4924, 42.1727,  0, 0, 0
L 582.2248, -375.9218, 42.6361,  581.7875, -377.6365, 42.6360,  0, 0, 0
